otu	sim	del	ins	mis	len	score	hit
4301	denovo2910	76.61	14	15	40	295	479	F3.3_AM748569
4302	denovo5440	78.26	14	11	40	299	479	F3.2_AM748567
4303	denovo4175	74.34	13	13	52	304	479	F114_AJ291525
4304	denovo2820	78.43	13	6	47	306	479	I3_FN561561
4305	denovo3050	78.43	13	6	47	306	479	I3_FN561561
4306	denovo3366	78.43	13	6	47	306	479	I3_FN561561
4307	denovo4472	78.43	13	6	47	306	479	I3_FN561561
4308	denovo2177	74.84	17	11	49	306	479	I1_FN561559
4309	denovo2630	73.71	14	8	44	251	479.5	A154_EU074860
4310	denovo1524	73.02	18	9	41	252	479.5	A121_DQ174722
4311	denovo4231	75.69	16	9	37	255	479.5	A113_AF184948
4312	denovo3791	74.12	13	8	45	255	479.5	A113_AF184948
4313	denovo1417	77.89	15	15	35	294	479.5	F5.1d_JN558069
4314	denovo3	77.26	13	14	41	299	479.5	F3.2a_AM748568
4315	denovo887	75.59	16	11	46	299	479.5	F3.2a_AM748568
4316	denovo1999	75.66	13	9	52	304	479.5	F3.1_AM748565;F114_AJ291525
4317	denovo3476	74.18	12	14	53	306	479.5	I4_FN561562
4318	denovo2228	76.8	20	9	29	250	480	A11_EU449041
4319	denovo5389	77.65	13	10	34	255	480	A113_AF184948
4320	denovo1706	75.29	15	8	40	255	480	A113_AF184948
4321	denovo454	75.29	15	8	40	255	480	A113_AF184948
4322	denovo2778	73.73	14	8	45	255	480	A113_AF184948
4323	denovo2498	73.73	12	6	49	255	480	A113_AF184948
4324	denovo4935	78.17	17	9	36	284	480	F110_AJ291526
4325	denovo1898	78.17	13	13	36	284	480	F110_AJ291526
4326	denovo5255	78.17	13	13	36	284	480	F110_AJ291526
4327	denovo250	76.06	13	13	42	284	480	F110_AJ291526
4328	denovo1146	75.7	13	11	45	284	480	F110_AJ291526
4329	denovo868	74.3	8	9	56	284	480	E111_EU074915
4330	denovo617	77.55	13	14	39	294	480	F5.1d_JN558069
4331	denovo1307	74.83	11	17	46	294	480	F5.1d_JN558069
4332	denovo2888	77.59	13	10	44	299	480	F3.2_AM748567
4333	denovo4832	75.99	11	13	49	304	480	F3.1_AM748565;F114_AJ291525
4334	denovo4113	74.34	9	15	54	304	480	F114_AJ291525
4335	denovo4257	74.51	18	9	51	306	480	I2_FN561560
4336	denovo4869	73.2	16	12	54	306	480	I4_FN561562
4337	denovo4012	77.65	12	10	35	255	480.5	A113_AF184948
4338	denovo4511	77.65	12	10	35	255	480.5	A113_AF184948
4339	denovo4590	77.65	12	10	35	255	480.5	A113_AF184948
4340	denovo760	77.65	12	10	35	255	480.5	A113_AF184948
4341	denovo4952	76.47	14	11	35	255	480.5	A113_AF184948
4342	denovo1692	75.29	13	8	42	255	480.5	A113_AF184948
4343	denovo2404	73.73	15	8	44	255	480.5	A107_AB207199
4344	denovo4511	72.55	12	7	51	255	480.5	A107_AB207199
4345	denovo2770	75.44	15	9	45	281	480.5	F112_AJ291528;F4.1_AM748572
4346	denovo169	77.46	14	11	39	284	480.5	F110_AJ291526
4347	denovo3887	73.59	14	14	47	284	480.5	F110_AJ291526
4348	denovo5601	77.89	14	15	36	294	480.5	F5.1d_JN558069
4349	denovo3409	73.13	10	13	56	294	480.5	F102_AJ291534
4350	denovo723	73.13	10	13	56	294	480.5	F102_AJ291534
4351	denovo2062	75.66	18	10	46	304	480.5	F3.1_AM748565;F114_AJ291525
4352	denovo5531	77.78	15	7	46	306	480.5	I1_FN561559
4353	denovo5531	74.84	17	8	52	306	480.5	I4_FN561562
4354	denovo720	78.43	14	9	32	255	481	A1.1/A13_AF333504;A127_EF656429;A110_AB190282
4355	denovo5576	78.43	10	12	33	255	481	A113_AF184948
4356	denovo2829	77.65	12	10	35	255	481	A113_AF184948
4357	denovo166	76.08	11	11	39	255	481	A113_AF184948
4358	denovo879	73.33	11	8	49	255	481	A113_AF184948
4359	denovo3907	74.38	18	9	45	281	481	F4.4a_AM748583
4360	denovo593	74.2	10	11	52	283	481	F4.7_AM748587
4361	denovo323	73.94	8	8	58	284	481	E110_EU074914
4362	denovo2511	75.85	12	18	41	294	481	F5.1_AM748592
4363	denovo2920	76.95	14	16	38	295	481	F3.3_AM748569
4364	denovo3792	74.92	13	13	49	299	481	F3.2a_AM748568
4365	denovo347	74.3	12	11	50	284	481.5	F110_AJ291526
4366	denovo5599	74.65	11	10	51	284	481.5	F110_AJ291526
4367	denovo3208	78.23	11	14	39	294	481.5	F5.1_AM748592
4368	denovo3208	76.87	12	13	43	294	481.5	F5.1a_AM748591
4369	denovo5268	74.58	15	10	51	299	481.5	F3.2a_AM748568
4370	denovo3918	75.16	13	12	51	306	481.5	I3_FN561561
4371	denovo2915	76.89	18	13	27	251	482	A150_EU074928
4372	denovo4115	72.91	13	9	46	251	482	A150_EU074928;A116_AF183575
4373	denovo1691	77.25	16	13	29	255	482	A12_EU792883
4374	denovo4787	78.04	13	11	32	255	482	A113_AF184948
4375	denovo1319	75.29	13	12	38	255	482	A104_AB207203
4376	denovo4097	76.76	14	11	41	284	482	B23_EU449079
4377	denovo1104	75.7	13	8	48	284	482	E110_EU074914
4378	denovo547	73.94	14	11	49	284	482	F110_AJ291526
4379	denovo465	71.83	13	11	56	284	482	F110_AJ291526
4380	denovo615	78.57	8	14	41	294	482	F5.1b_AJ291535
4381	denovo1797	76.59	13	14	43	299	482	F3.2_AM748567
4382	denovo2086	75.92	14	13	45	299	482	F3.2_AM748567
4383	denovo3637	74.1	14	8	43	251	482.5	A154_EU074860
4384	denovo5114	73.93	10	11	52	280	482.5	F4.2b_AM748576
4385	denovo916	75.18	12	8	50	282	482.5	F4.3a_AM748579;F4.3c_AM748581
4386	denovo2785	78.23	15	15	34	294	482.5	F5.2_AM748594
4387	denovo5191	78.23	15	15	34	294	482.5	F5.2_AM748594
4388	denovo1829	74.25	15	12	50	299	482.5	F3.2_AM748567
4389	denovo5243	74.9	14	8	42	255	483	A1.1/A13_AF333504
4390	denovo5243	72.94	16	9	44	255	483	A109_AB190285;A106_AB207200
4391	denovo3857	73.73	13	7	47	255	483	A113_AF184948
4392	denovo2607	76.56	13	9	38	256	483	A114_AF184941;A134_DQ174723
4393	denovo4227	76.56	13	9	38	256	483	A114_AF184941;A134_DQ174723
4394	denovo3045	77.11	12	13	40	284	483	F109_AJ291527
4395	denovo238	76.41	13	13	41	284	483	F110_AJ291526
4396	denovo2203	76.06	11	13	44	284	483	F110_AJ291526
4397	denovo2448	77.21	15	14	38	294	483	F5.2f_AJ291512
4398	denovo1490	78.93	15	12	36	299	483	F3.2_AM748567
4399	denovo5076	77.59	17	13	37	299	483	F3.2a_AM748568
4400	denovo333	77.26	14	9	45	299	483	F3.2_AM748567
4401	denovo2787	74.58	13	10	53	299	483	F3.2a_AM748568
4402	denovo3564	76.14	8	13	52	306	483	I1_FN561559
4403	denovo3066	76.16	14	9	44	281	483.5	F4.1_AM748572
4404	denovo1004	73.94	15	12	47	284	483.5	F110_AJ291526
4405	denovo3283	76.47	14	13	45	306	483.5	I3_FN561561
4406	denovo3061	76.14	11	13	49	306	483.5	I4_FN561562
4407	denovo4308	76.8	11	10	50	306	483.5	I3_FN561561
4408	denovo5301	75.82	10	11	53	306	483.5	I3_FN561561
4409	denovo3072	76.1	17	12	31	251	484	A150_EU074928
4410	denovo4810	76.1	17	12	31	251	484	A150_EU074928
4411	denovo2145	78.82	12	10	32	255	484	A113_AF184948
4412	denovo2911	75.85	18	9	44	294	484	F5.1_AM748592
4413	denovo199	76.59	16	15	39	299	484	F3.2a_AM748568
4414	denovo4548	76.92	13	12	44	299	484	F3.2_AM748567
4415	denovo1653	76.25	13	13	45	299	484	F3.2a_AM748568
4416	denovo4418	73.24	19	12	49	299	484	F3.2a_AM748568
4417	denovo3834	75.49	15	11	49	306	484	I4_FN561562
4418	denovo3700	74.12	13	8	45	255	484.5	A113_AF184948
4419	denovo1374	72.55	15	7	48	255	484.5	A113_AF184948
4420	denovo1698	72.55	15	7	48	255	484.5	A113_AF184948
4421	denovo204	72.55	15	7	48	255	484.5	A113_AF184948
4422	denovo2053	72.55	15	7	48	255	484.5	A113_AF184948
4423	denovo4578	72.55	15	7	48	255	484.5	A113_AF184948
4424	denovo1933	72.55	14	8	48	255	484.5	A113_AF184948
4425	denovo5112	78.91	13	9	32	256	484.5	A136_DQ865210
4426	denovo3490	80.58	12	12	30	278	484.5	C63a_AY589767
4427	denovo3465	74.29	11	11	50	280	484.5	F4.2b_AM748576
4428	denovo3586	74.29	11	11	50	280	484.5	F4.2b_AM748576
4429	denovo2861	79	13	9	37	281	484.5	F4.6_AM748586
4430	denovo2861	77.58	12	10	41	281	484.5	F4.1_AM748572
4431	denovo680	76.41	12	12	43	284	484.5	F4.5_AM748585
4432	denovo2240	76.53	16	15	38	294	484.5	F5.2f_AJ291512
4433	denovo2240	76.87	14	14	40	294	484.5	F5.2_AM748594
4434	denovo2502	76.53	10	13	46	294	484.5	F5.2d_AJ291530
4435	denovo4228	75.92	14	11	47	299	484.5	F3.2a_AM748568
4436	denovo662	74.58	10	14	52	299	484.5	F3.2a_AM748568
4437	denovo1726	78.43	12	11	32	255	485	A12_EU792883
4438	denovo863	73.54	11	9	48	257	485	A133_DQ174725
4439	denovo4023	76.41	13	10	44	284	485	F110_AJ291526
4440	denovo187	75.7	12	13	44	284	485	F110_AJ291526
4441	denovo4161	75.7	12	13	44	284	485	F110_AJ291526
4442	denovo4326	75.7	12	13	44	284	485	F110_AJ291526
4443	denovo812	74.58	14	14	48	299	485	F3.2a_AM748568
4444	denovo4152	75.69	15	10	37	255	485.5	A12_EU792883
4445	denovo3689	76.86	10	12	37	255	485.5	A113_AF184948
4446	denovo1963	74.51	16	10	39	255	485.5	A113_AF184948
4447	denovo3689	74.9	11	8	45	255	485.5	A111_AB190280;A128_EF656430
4448	denovo2562	75.78	14	11	37	256	485.5	A117_AF201746
4449	denovo45	75.7	16	10	43	284	485.5	F110_AJ291526
4450	denovo2234	80	12	11	28	255	486	A113_AF184948
4451	denovo424	80	12	11	28	255	486	A113_AF184948
4452	denovo598	80	12	11	28	255	486	A113_AF184948
4453	denovo1337	78.43	12	11	32	255	486	A113_AF184948
4454	denovo1483	78.43	12	11	32	255	486	A113_AF184948
4455	denovo1967	78.43	12	11	32	255	486	A113_AF184948
4456	denovo2824	78.43	12	11	32	255	486	A113_AF184948
4457	denovo4545	78.43	12	11	32	255	486	A113_AF184948
4458	denovo5465	78.43	12	11	32	255	486	A113_AF184948
4459	denovo713	78.43	12	11	32	255	486	A113_AF184948
4460	denovo3934	77.11	15	13	37	284	486	F110_AJ291526
4461	denovo3113	76.41	12	10	45	284	486	F110_AJ291526
4462	denovo3672	74.3	12	12	49	284	486	F110_AJ291526
4463	denovo1825	75	10	9	52	284	486	E111_EU074915
4464	denovo1171	77.59	13	11	43	299	486	F3.2_AM748567
4465	denovo4828	75.25	14	12	48	299	486	F3.2a_AM748568
4466	denovo3697	72.91	15	11	55	299	486	F3.2_AM748567
4467	denovo4166	77.96	14	9	44	304	486	F3.1_AM748565
4468	denovo737	78.43	12	6	48	306	486	I3_FN561561
4469	denovo2134	73.71	14	7	45	251	486.5	A154_EU074860
4470	denovo848	73.71	14	7	45	251	486.5	A154_EU074860
4471	denovo1385	76.87	14	9	42	281	486.5	F112_AJ291528;F4.1_AM748572
4472	denovo5213	74.3	12	9	52	284	486.5	F110_AJ291526
4473	denovo1394	75.92	16	10	46	299	486.5	F3.2a_AM748568
4474	denovo5179	75.25	16	10	48	299	486.5	F3.2a_AM748568
4475	denovo5598	75.25	16	10	48	299	486.5	F3.2a_AM748568
4476	denovo895	76.8	11	14	46	306	486.5	I1_FN561559
4477	denovo895	75.82	10	12	52	306	486.5	I2_FN561560
4478	denovo188	73.33	14	5	49	255	487	A111_AB190280;A107_AB207199
4479	denovo2942	78.12	14	11	31	256	487	A136_DQ865210
4480	denovo3271	72.79	12	8	60	294	487	F5.1b_AJ291535
4481	denovo4638	80.78	11	9	29	255	487.5	A1.1/A13_AF333504;A127_EF656429
4482	denovo5042	80	11	9	31	255	487.5	A1.1/A13_AF333504;A127_EF656429
4483	denovo95	78.04	10	11	35	255	487.5	A1.1/A13_AF333504;A103_AB207206
4484	denovo2405	75.18	12	11	47	282	487.5	F4.3c_AM748581
4485	denovo1215	75.35	12	11	47	284	487.5	F110_AJ291526
4486	denovo4359	73.94	16	10	48	284	487.5	F110_AJ291526
4487	denovo2046	76.87	13	12	43	294	487.5	F5.2f_AJ291512
4488	denovo4726	76.19	14	10	46	294	487.5	F5.1c_AM748593
4489	denovo573	72.91	15	6	60	299	487.5	F3.2a_AM748568
4490	denovo5006	72.55	10	17	57	306	487.5	I3_FN561561
4491	denovo545	76.08	12	9	40	255	488	A113_AF184948
4492	denovo4669	78.6	14	11	39	299	488	F3.2_AM748567
4493	denovo3546	72.91	18	12	51	299	488	F3.2a_AM748568
4494	denovo973	76.8	12	14	45	306	488	I4_FN561562
4495	denovo1683	80	10	9	32	255	488.5	A1.1/A13_AF333504;A127_EF656429
4496	denovo2111	80	10	9	32	255	488.5	A1.1/A13_AF333504;A127_EF656429
4497	denovo3914	80	10	9	32	255	488.5	A1.1/A13_AF333504;A127_EF656429
4498	denovo1001	74.51	13	8	44	255	488.5	A113_AF184948
4499	denovo4597	74.51	13	8	44	255	488.5	A113_AF184948
4500	denovo2828	72.16	14	7	50	255	488.5	A113_AF184948
4501	denovo2242	73.59	16	12	47	284	488.5	F110_AJ291526
4502	denovo4440	77.21	14	13	40	294	488.5	F5.2f_AJ291512
4503	denovo5609	75.59	17	10	46	299	488.5	F3.2a_AM748568
4504	denovo3036	76.14	13	12	48	306	488.5	I3_FN561561
4505	denovo767	75.69	15	8	39	255	489	A113_AF184948
4506	denovo1563	76.06	12	10	46	284	489	F110_AJ291526
4507	denovo2724	74.92	11	9	55	299	489	F3.2a_AM748568
4508	denovo429	75.33	12	13	50	304	489	F114_AJ291525
4509	denovo835	76.14	16	9	48	306	489	I3_FN561561
4510	denovo1623	74.3	16	11	46	284	489.5	F110_AJ291526
4511	denovo3470	74.3	16	11	46	284	489.5	F110_AJ291526
4512	denovo867	74.3	16	11	46	284	489.5	F110_AJ291526
4513	denovo2879	78.23	14	15	35	294	489.5	F5.1d_JN558069
4514	denovo4054	76.25	15	11	45	299	489.5	F3.2a_AM748568
4515	denovo1907	76.1	18	11	31	251	490	A150_EU074928
4516	denovo3674	75.99	16	10	47	304	490	F3.1_AM748565;F114_AJ291525
4517	denovo236	76.53	13	11	45	294	490.5	F5.2f_AJ291512
4518	denovo5340	76.53	13	11	45	294	490.5	F5.2f_AJ291512
4519	denovo1920	78.82	11	10	33	255	491	A113_AF184948
4520	denovo1468	75.29	15	9	39	255	491	A113_AF184948
4521	denovo5290	76.41	12	12	43	284	491	F110_AJ291526
4522	denovo4250	76.06	13	8	47	284	491	E110_EU074914
4523	denovo3462	72.18	13	11	55	284	491	F110_AJ291526
4524	denovo3624	74.29	10	11	51	280	491.5	F4.2b_AM748576
4525	denovo1582	75.44	15	10	44	281	491.5	F112_AJ291528;F4.1_AM748572
4526	denovo350	72.88	9	17	57	306	491.5	I3_FN561561
4527	denovo381	76.19	13	8	39	252	492	A5_AF333508
4528	denovo498	76.08	13	9	39	255	492	A106_AB207200
4529	denovo3399	74.12	13	7	46	255	492	A113_AF184948
4530	denovo355	76.06	15	10	43	284	492	F110_AJ291526
4531	denovo3107	77.55	15	14	37	294	492	F5.2f_AJ291512
4532	denovo4230	76.25	15	11	45	299	492	F3.2a_AM748568
4533	denovo1210	75.59	15	11	47	299	492	F3.2a_AM748568
4534	denovo1757	77.3	13	11	45	304	492	F3.1_AM748565;F114_AJ291525
4535	denovo5019	76.47	8	13	51	306	492	I1_FN561559
4536	denovo4685	76.47	14	11	35	255	492.5	A107_AB207199
4537	denovo4683	76.51	14	9	43	281	492.5	F4.1_AM748572
4538	denovo2061	73.59	14	10	51	284	492.5	F110_AJ291526
4539	denovo4789	73.91	18	11	49	299	492.5	F3.2a_AM748568
4540	denovo246	73.58	15	8	56	299	492.5	F3.2a_AM748568
4541	denovo2182	76.8	14	13	44	306	492.5	I3_FN561561
4542	denovo3118	76.47	8	13	51	306	492.5	I1_FN561559
4543	denovo4685	76.47	8	13	51	306	492.5	I1_FN561559
4544	denovo2908	77.65	11	9	37	255	493	A113_AF184948
4545	denovo2908	77.65	10	10	37	255	493	A1.1/A13_AF333504;A103_AB207206
4546	denovo4411	75.85	16	8	47	294	493	F5.1b_AJ291535
4547	denovo4780	75.85	16	8	47	294	493	F5.1b_AJ291535
4548	denovo3237	77.93	13	12	41	299	493	F3.2_AM748567
4549	denovo421	77.93	13	12	41	299	493	F3.2_AM748567
4550	denovo1805	77.26	14	11	43	299	493	F3.2_AM748567
4551	denovo669	77.26	13	12	43	299	493	F3.2_AM748567
4552	denovo4252	72.94	15	7	47	255	493.5	A113_AF184948
4553	denovo3821	74.65	14	12	46	284	493.5	F110_AJ291526
4554	denovo4808	76.8	11	13	47	306	493.5	I3_FN561561
4555	denovo2651	76.14	11	13	49	306	493.5	I3_FN561561
4556	denovo5605	80.48	12	7	30	251	494	A152_EU074927;A156_EU074859
4557	denovo443	79.22	13	12	28	255	494	A113_AF184948
4558	denovo331	78.52	13	12	36	284	494	F110_AJ291526
4559	denovo240	77.11	15	11	39	284	494	F110_AJ291526
4560	denovo5055	77.3	13	9	47	304	494	F3.1_AM748565;F114_AJ291525
4561	denovo102	74.67	12	11	54	304	494	F3.1_AM748565;F114_AJ291525
4562	denovo4996	74.67	9	12	56	304	494	F3.1_AM748565;F114_AJ291525
4563	denovo1714	76.8	13	10	48	306	494	I3_FN561561
4564	denovo781	75	14	10	47	284	494.5	F110_AJ291526
4565	denovo3603	77.69	13	8	35	251	495	A150_EU074928
4566	denovo4346	77.69	13	8	35	251	495	A150_EU074928
4567	denovo1116	78.82	12	11	31	255	495	A113_AF184948
4568	denovo3574	78.82	12	11	31	255	495	A113_AF184948
4569	denovo3715	78.82	12	11	31	255	495	A113_AF184948
4570	denovo1194	77.46	15	13	36	284	495	F110_AJ291526
4571	denovo4636	75.92	8	11	53	299	495	F3.2a_AM748568;F3.2_AM748567
4572	denovo5128	76.86	15	9	35	255	495.5	A1.1/A13_AF333504;A111_AB190280;A107_AB207199
4573	denovo1414	74.65	12	9	51	284	495.5	F110_AJ291526
4574	denovo2620	81.94	14	13	27	299	495.5	F3.2a_AM748568
4575	denovo5101	75.59	10	11	52	299	495.5	F3.2_AM748567
4576	denovo1612	73.73	14	5	48	255	496	A111_AB190280;A107_AB207199
4577	denovo5111	74.65	12	12	48	284	496	F110_AJ291526
4578	denovo1716	78.91	11	11	40	294	496	F5.1d_JN558069
4579	denovo1764	78.26	14	11	40	299	496	F3.2_AM748567
4580	denovo1663	75.33	9	14	52	304	496	F3.1a_AM748566
4581	denovo164	77.21	13	12	42	294	496.5	F5.2f_AJ291512
4582	denovo2194	74.9	17	8	38	251	497	A150_EU074928
4583	denovo336	76.92	15	12	42	299	497	F3.2a_AM748568
4584	denovo3411	78.09	16	7	32	251	497.5	A142_EU074932;A3b_EU449043
4585	denovo202	77.25	11	10	37	255	497.5	A1.1/A13_AF333504
4586	denovo1074	76.47	12	9	39	255	497.5	A1.1/A13_AF333504
4587	denovo2783	73.59	13	10	52	284	497.5	F110_AJ291526
4588	denovo2129	78.62	11	14	40	304	497.5	F114_AJ291525
4589	denovo969	76.41	12	10	45	284	498	F110_AJ291526
4590	denovo1023	76.53	15	10	44	294	498	F5.1b_AJ291535
4591	denovo4441	76.47	16	9	47	306	498	I3_FN561561
4592	denovo4699	77.59	9	10	48	299	498.5	F3.2_AM748567
4593	denovo818	74.3	15	13	45	284	499	F110_AJ291526
4594	denovo4237	76.53	14	13	42	294	499	F5.1_AM748592
4595	denovo4237	75.85	14	13	44	294	499	F5.1a_AM748591
4596	denovo2916	76.68	16	8	42	283	499.5	F4.7_AM748587
4597	denovo3554	76.68	16	8	42	283	499.5	F4.7_AM748587
4598	denovo3195	74.91	13	8	50	283	499.5	F4.7_AM748587
4599	denovo434	76.59	14	8	37	252	500	A5_AF333508
4600	denovo4802	75.85	14	11	46	294	500	F5.2d_AJ291530
4601	denovo5564	75.25	15	12	47	299	500	F3.2a_AM748568
4602	denovo3012	74.51	15	11	39	255	500.5	A109_AB190285;A106_AB207200
4603	denovo4060	74.65	15	10	47	284	500.5	F110_AJ291526
4604	denovo1980	75.35	12	10	48	284	500.5	F110_AJ291526
4605	denovo2259	75.35	12	10	48	284	500.5	F110_AJ291526
4606	denovo561	76.41	15	10	42	284	501	F110_AJ291526
4607	denovo2961	80.6	9	13	36	299	501	F3.2a_AM748568
4608	denovo2015	74.58	13	13	50	299	501	F3.2_AM748567
4609	denovo1581	74.9	15	8	41	255	501.5	A113_AF184948
4610	denovo2631	75.7	14	10	45	284	501.5	F110_AJ291526
4611	denovo4492	75.35	12	9	49	284	501.5	F110_AJ291526
4612	denovo3308	76.98	14	9	35	252	502	A5_AF333508
4613	denovo4793	76.98	14	9	35	252	502	A5_AF333508
4614	denovo4990	76.98	14	9	35	252	502	A5_AF333508
4615	denovo4045	77.25	11	11	36	255	502	A113_AF184948
4616	denovo3558	76.19	16	8	46	294	502	F5.1b_AJ291535
4617	denovo5529	76.19	16	8	46	294	502	F5.1b_AJ291535
4618	denovo1172	77.59	14	11	42	299	502	F3.2_AM748567
4619	denovo3071	78.17	14	10	38	284	503	F109_AJ291527
4620	denovo3312	75.35	14	10	46	284	503.5	F110_AJ291526
4621	denovo393	75.35	14	10	46	284	503.5	F110_AJ291526
4622	denovo1416	75	14	11	46	284	503.5	F110_AJ291526
4623	denovo2221	77.63	15	13	40	304	503.5	F3.1_AM748565;F114_AJ291525
4624	denovo2257	77.3	13	16	40	304	504	F3.1_AM748565;F114_AJ291525
4625	denovo4280	79.28	9	10	33	251	505.5	A150_EU074928;A156_EU074859
4626	denovo1237	78.82	12	10	32	255	505.5	A113_AF184948
4627	denovo4280	76.86	15	11	33	255	505.5	A4_AF333509
4628	denovo769	76.86	15	11	33	255	505.5	A4_AF333509
4629	denovo3506	75.99	10	16	47	304	506	F3.1_AM748565;F114_AJ291525
4630	denovo3114	74.65	14	11	47	284	506.5	F110_AJ291526
4631	denovo3555	74.58	12	9	55	299	506.5	F3.2a_AM748568;F3.2_AM748567
4632	denovo1909	73.33	20	8	40	255	507	A107_AB207199
4633	denovo3450	73.33	20	8	40	255	507	A107_AB207199
4634	denovo4046	76.92	13	11	45	299	507	F3.2a_AM748568
4635	denovo3111	77.93	9	10	47	299	507.5	F3.2_AM748567
4636	denovo3731	77.63	9	9	48	295	508	F3.3_AM748569
4637	denovo5345	75.59	16	12	45	299	508	F3.2a_AM748568
4638	denovo3848	78.82	13	9	32	255	508.5	A113_AF184948
4639	denovo1144	78.43	13	9	33	255	508.5	A113_AF184948
4640	denovo2803	78.43	13	9	33	255	508.5	A113_AF184948
4641	denovo4417	74.9	16	11	37	255	508.5	A106_AB207200
4642	denovo4442	82.61	11	15	26	299	508.5	F3.2a_AM748568
4643	denovo2476	76.06	11	13	44	284	509	F109_AJ291527
4644	denovo4902	76.06	11	13	44	284	509	F109_AJ291527
4645	denovo1219	76.03	8	15	47	292	509	F2_AJ830908
4646	denovo2426	75.59	15	12	46	299	509	F3.2a_AM748568
4647	denovo2476	79.93	10	14	37	304	509	F3.1_AM748565;F114_AJ291525
4648	denovo4902	79.93	10	14	37	304	509	F3.1_AM748565;F114_AJ291525
4649	denovo584	79.93	10	14	37	304	509	F3.1_AM748565;F114_AJ291525
4650	denovo1786	78.43	12	9	34	255	509.5	A113_AF184948
4651	denovo3611	78.43	12	9	34	255	509.5	A113_AF184948
4652	denovo3769	72.94	15	8	46	255	509.5	A109_AB190285;A106_AB207200
4653	denovo1577	75.7	12	10	47	284	509.5	F110_AJ291526
4654	denovo2509	75.7	12	10	47	284	509.5	F110_AJ291526
4655	denovo2530	75.7	12	10	47	284	509.5	F110_AJ291526
4656	denovo3270	75.7	12	10	47	284	509.5	F110_AJ291526
4657	denovo332	75.7	12	10	47	284	509.5	F110_AJ291526
4658	denovo369	77.46	14	9	41	284	510	F109_AJ291527
4659	denovo4212	77.46	14	9	41	284	510	F109_AJ291527
4660	denovo872	79.93	10	12	39	304	510	F3.1_AM748565;F114_AJ291525
4661	denovo964	78.43	12	8	35	255	510.5	A112_AF184949
4662	denovo1265	76.17	12	12	37	256	510.5	A136_DQ865210
4663	denovo611	75.78	11	10	41	256	510.5	A136_DQ865210
4664	denovo2743	76.76	14	10	42	284	510.5	F110_AJ291526
4665	denovo4985	75.29	17	10	36	255	511	A1.1/A13_AF333504
4666	denovo4336	75.69	15	9	38	255	511	A109_AB190285;A106_AB207200
4667	denovo4985	75.69	15	9	38	255	511	A109_AB190285;A106_AB207200
4668	denovo4985	74.51	17	10	38	255	511	A107_AB207199
4669	denovo3135	72.16	20	7	44	255	511	A107_AB207199
4670	denovo3990	77.46	11	11	42	284	511	F110_AJ291526
4671	denovo5079	75.35	12	10	48	284	511	F110_AJ291526
4672	denovo5079	77.3	10	17	42	304	511	F3.1_AM748565;F114_AJ291525
4673	denovo3833	78.26	10	13	42	299	511.5	F3.2_AM748567
4674	denovo1804	78.26	9	11	45	299	511.5	F3.2_AM748567
4675	denovo5346	76.86	13	8	38	255	512	A113_AF184948
4676	denovo4774	79.6	10	12	39	299	512.5	F3.2_AM748567
4677	denovo3936	76.64	10	14	47	304	512.5	F3.1_AM748565;F114_AJ291525
4678	denovo2808	80.94	11	14	32	299	513	F3.2a_AM748568
4679	denovo338	77.96	11	14	42	304	513	F3.1_AM748565;F114_AJ291525
4680	denovo2123	75.78	12	12	38	256	513.5	A136_DQ865210
4681	denovo2580	76.76	12	12	42	284	513.5	F5.1_AM748592
4682	denovo3154	75.35	14	11	45	284	513.5	F4.5_AM748585
4683	denovo1260	82.61	14	13	25	299	513.5	F3.2a_AM748568
4684	denovo3287	80.27	9	12	38	299	513.5	F3.2_AM748567
4685	denovo914	80.27	9	12	38	299	513.5	F3.2_AM748567
4686	denovo3810	76.92	14	10	45	299	513.5	F3.2a_AM748568
4687	denovo1456	76.47	16	11	33	255	514	A1.1/A13_AF333504;A107_AB207199
4688	denovo3082	76.47	16	11	33	255	514	A1.1/A13_AF333504;A107_AB207199
4689	denovo2575	75.69	16	11	35	255	514	A1.1/A13_AF333504
4690	denovo4926	76.92	15	13	41	299	515.5	F3.2a_AM748568
4691	denovo892	76.47	14	11	35	255	516	A1.1/A13_AF333504;A107_AB207199
4692	denovo1190	78.64	10	9	44	295	516	F3.3_AM748569
4693	denovo4958	78.64	10	9	44	295	516	F3.3_AM748569
4694	denovo2212	78.95	13	13	38	304	516	F3.1_AM748565;F114_AJ291525
4695	denovo2467	80.39	11	7	32	255	516.5	A107_AB207199
4696	denovo749	80.39	11	7	32	255	516.5	A107_AB207199
4697	denovo2905	77.25	15	10	33	255	516.5	A106_AB207200
4698	denovo157	76.17	13	11	37	256	516.5	A136_DQ865210
4699	denovo3725	80.6	8	12	38	299	517	F3.2_AM748567
4700	denovo442	80.6	8	12	38	299	517	F3.2_AM748567
4701	denovo3142	76.64	13	12	46	304	517	F3.1_AM748565;F114_AJ291525
4702	denovo4946	77.93	12	11	43	299	517.5	F3.2a_AM748568
4703	denovo1383	81.27	9	14	33	299	518	F3.2a_AM748568
4704	denovo4128	81.27	9	14	33	299	518	F3.2a_AM748568
4705	denovo96	76.64	11	16	44	304	518	F3.1_AM748565;F114_AJ291525
4706	denovo5423	78.82	12	9	33	255	518.5	A113_AF184948
4707	denovo5192	77.59	14	12	41	299	518.5	F3.2a_AM748568
4708	denovo47	76.25	11	14	46	299	518.5	F3.2a_AM748568
