otu	sim	del	ins	mis	len	score	hit
4695	denovo4900	75.69	15	9	38	255	511	A109_AB190285;A106_AB207200
4696	denovo4900	74.51	17	10	38	255	511	A107_AB207199
4697	denovo4779	72.16	20	7	44	255	511	A107_AB207199
4698	denovo4054	77.46	11	11	42	284	511	F110_AJ291526
4699	denovo4819	75.35	12	10	48	284	511	F110_AJ291526
4700	denovo4819	77.3	10	17	42	304	511	F3.1_AM748565;F114_AJ291525
4701	denovo3645	78.26	10	13	42	299	511.5	F3.2_AM748567
4702	denovo3133	78.26	9	11	45	299	511.5	F3.2_AM748567
4703	denovo2084	76.86	13	8	38	255	512	A113_AF184948
4704	denovo4928	79.6	10	12	39	299	512.5	F3.2_AM748567
4705	denovo5677	76.64	10	14	47	304	512.5	F3.1_AM748565;F114_AJ291525
4706	denovo5006	80.94	11	14	32	299	513	F3.2a_AM748568
4707	denovo4372	77.96	11	14	42	304	513	F3.1_AM748565;F114_AJ291525
4708	denovo2314	75.78	12	12	38	256	513.5	A136_DQ865210
4709	denovo56	76.76	12	12	42	284	513.5	F5.1_AM748592
4710	denovo2743	75.35	14	11	45	284	513.5	F4.5_AM748585
4711	denovo683	82.61	14	13	25	299	513.5	F3.2a_AM748568
4712	denovo373	80.27	9	12	38	299	513.5	F3.2_AM748567
4713	denovo4440	80.27	9	12	38	299	513.5	F3.2_AM748567
4714	denovo3873	76.92	14	10	45	299	513.5	F3.2a_AM748568
4715	denovo4569	76.47	16	11	33	255	514	A1.1/A13_AF333504;A107_AB207199
4716	denovo77	76.47	16	11	33	255	514	A1.1/A13_AF333504;A107_AB207199
4717	denovo637	75.69	16	11	35	255	514	A1.1/A13_AF333504
4718	denovo781	76.92	15	13	41	299	515.5	F3.2a_AM748568
4719	denovo4973	76.47	14	11	35	255	516	A1.1/A13_AF333504;A107_AB207199
4720	denovo1224	78.64	10	9	44	295	516	F3.3_AM748569
4721	denovo4417	78.64	10	9	44	295	516	F3.3_AM748569
4722	denovo5139	78.95	13	13	38	304	516	F3.1_AM748565;F114_AJ291525
4723	denovo1385	80.39	11	7	32	255	516.5	A107_AB207199
4724	denovo784	80.39	11	7	32	255	516.5	A107_AB207199
4725	denovo4042	77.25	15	10	33	255	516.5	A106_AB207200
4726	denovo4171	76.17	13	11	37	256	516.5	A136_DQ865210
4727	denovo4539	80.6	8	12	38	299	517	F3.2_AM748567
4728	denovo988	80.6	8	12	38	299	517	F3.2_AM748567
4729	denovo4404	76.64	13	12	46	304	517	F3.1_AM748565;F114_AJ291525
4730	denovo2475	77.93	12	11	43	299	517.5	F3.2a_AM748568
4731	denovo2486	81.27	9	14	33	299	518	F3.2a_AM748568
4732	denovo3581	81.27	9	14	33	299	518	F3.2a_AM748568
4733	denovo94	76.64	11	16	44	304	518	F3.1_AM748565;F114_AJ291525
4734	denovo900	78.82	12	9	33	255	518.5	A113_AF184948
4735	denovo5177	77.59	14	12	41	299	518.5	F3.2a_AM748568
4736	denovo1044	76.25	11	14	46	299	518.5	F3.2a_AM748568
4737	denovo3657	79	13	8	38	281	519.5	F111_AJ311949
4738	denovo746	74.15	14	10	52	294	519.5	F5.1d_JN558069
4739	denovo3273	76.59	10	10	50	299	519.5	F3.2_AM748567
4740	denovo76	71.57	13	11	61	299	520	F3.2a_AM748568
4741	denovo1762	77.96	15	15	37	304	520	F3.1_AM748565;F114_AJ291525
4742	denovo5391	76.41	14	9	44	284	520.5	F110_AJ291526
4743	denovo3977	76.41	13	10	44	284	520.5	F110_AJ291526
4744	denovo1305	78.6	10	13	41	299	520.5	F3.2_AM748567
4745	denovo3113	78.6	10	13	41	299	520.5	F3.2_AM748567
4746	denovo705	78.6	9	11	44	299	520.5	F3.2_AM748567
4747	denovo85	75.69	17	9	36	255	521	A109_AB190285;A106_AB207200
4748	denovo5268	77.3	10	10	44	282	521.5	F4.4_AM748582
4749	denovo1995	73.05	10	7	59	282	521.5	F4.4_AM748582
4750	denovo5508	77.26	14	11	43	299	521.5	F3.2a_AM748568
4751	denovo5427	82.94	14	13	24	299	522.5	F3.2a_AM748568
4752	denovo5620	76.92	17	11	41	299	522.5	F3.2a_AM748568
4753	denovo1738	76.86	16	11	32	255	523	A1.1/A13_AF333504;A107_AB207199
4754	denovo4371	76.68	10	7	49	283	523	F4.7_AM748587
4755	denovo4082	77.3	13	12	44	304	523	F3.1_AM748565;F114_AJ291525
4756	denovo5358	77.59	15	11	41	299	523.5	F3.2a_AM748568
4757	denovo5575	76.08	16	9	36	255	524.5	A109_AB190285;A106_AB207200
4758	denovo5515	73.73	15	6	46	255	524.5	A113_AF184948
4759	denovo3746	77.59	14	12	41	299	524.5	F3.2a_AM748568
4760	denovo2154	76.47	17	11	32	255	525	A1.1/A13_AF333504
4761	denovo778	78.6	17	11	36	299	525.5	F3.2a_AM748568
4762	denovo778	78.26	15	10	40	299	525.5	F3.2_AM748567
4763	denovo4274	75	8	14	54	304	526.5	F3.1_AM748565;F114_AJ291525
4764	denovo4522	79.61	14	11	27	255	528	A107_AB207199
4765	denovo3631	77.46	11	11	42	284	528.5	F102_AJ291534;F5.2f_AJ291512
4766	denovo2582	79.61	13	11	28	255	529	A107_AB207199
4767	denovo1079	76.92	7	11	51	299	529	F3.2a_AM748568;F3.2_AM748567
4768	denovo2124	75.33	8	17	50	304	529.5	F3.1_AM748565;F114_AJ291525
4769	denovo5643	75.33	8	17	50	304	529.5	F3.1_AM748565;F114_AJ291525
4770	denovo287	79.93	9	14	37	299	530	F3.2a_AM748568
4771	denovo5531	76.92	14	11	44	299	530.5	F3.2a_AM748568
4772	denovo420	75.33	8	16	51	304	530.5	F3.1_AM748565;F114_AJ291525
4773	denovo5517	76.14	15	13	45	306	531.5	I4_FN561562
4774	denovo3833	75.85	11	14	46	294	532.5	F5.2g_JN558072
4775	denovo4078	74.49	9	12	54	294	535	F5.2d_AJ291530
4776	denovo2165	75.51	12	12	48	294	536.5	F5.2g_JN558072
4777	denovo1535	76.76	11	8	47	284	538	F110_AJ291526
4778	denovo1074	77.26	7	11	50	299	538	F3.2a_AM748568;F3.2_AM748567
4779	denovo5652	77.26	7	11	50	299	538	F3.2a_AM748568;F3.2_AM748567
4780	denovo2782	78.62	15	15	35	304	538	F3.1_AM748565;F114_AJ291525
4781	denovo459	77.89	11	15	39	294	538.5	F5.2g_JN558072
4782	denovo3471	75.66	8	17	49	304	538.5	F3.1_AM748565;F114_AJ291525
4783	denovo3818	75.66	8	17	49	304	538.5	F3.1_AM748565;F114_AJ291525
4784	denovo4461	75.66	8	17	49	304	538.5	F3.1_AM748565;F114_AJ291525
4785	denovo5675	75.66	8	17	49	304	538.5	F3.1_AM748565;F114_AJ291525
4786	denovo1529	77.96	13	15	39	304	540	F3.1_AM748565;F114_AJ291525
4787	denovo4022	77.55	11	9	46	294	541	F5.1b_AJ291535
4788	denovo5593	78.72	11	8	41	282	541.5	F4.3c_AM748581
4789	denovo2534	76.19	11	14	45	294	541.5	F5.2g_JN558072
4790	denovo4114	76.19	11	14	45	294	541.5	F5.2g_JN558072
4791	denovo5544	76.19	11	14	45	294	541.5	F5.2g_JN558072
4792	denovo1569	77.93	8	11	47	299	543	F3.2_AM748567
4793	denovo1569	77.26	8	11	49	299	543	F3.2a_AM748568
4794	denovo4016	75.51	11	14	47	294	545.5	F5.1a_AM748591;F5.1_AM748592
4795	denovo641	75.16	11	12	53	306	545.5	I1_FN561559
4796	denovo5556	75.49	13	12	50	306	546.5	I1_FN561559
4797	denovo5442	74.84	14	11	52	306	546.5	I1_FN561559
4798	denovo5130	77.93	13	13	40	299	548.5	F3.2_AM748567
4799	denovo828	76.97	10	14	46	304	549	F114_AJ291525
4800	denovo5001	75.82	13	12	49	306	549.5	I1_FN561559
4801	denovo5327	76.87	13	10	45	294	550	F5.1b_AJ291535
4802	denovo3097	76.53	11	14	44	294	550.5	F5.2g_JN558072
4803	denovo3200	76.53	11	14	44	294	550.5	F5.2g_JN558072
4804	denovo5105	76.53	11	14	44	294	550.5	F5.2g_JN558072
4805	denovo3916	76.14	12	13	48	306	552.5	I1_FN561559
4806	denovo3974	75.49	12	12	51	306	553.5	I1_FN561559
4807	denovo4446	74.84	12	11	54	306	554.5	I1_FN561559
4808	denovo2668	75.85	12	12	47	294	556	F102_AJ291534
4809	denovo890	75.85	12	12	47	294	556	F102_AJ291534
4810	denovo2713	78.23	11	9	44	294	559	F5.1b_AJ291535
4811	denovo2818	76.97	7	16	47	304	560	F3.1_AM748565;F114_AJ291525
4812	denovo4027	75.16	14	11	51	306	560	I1_FN561559
4813	denovo4960	76.47	12	13	47	306	561.5	I1_FN561559
4814	denovo1452	77.45	13	13	43	306	563	I1_FN561559
4815	denovo2980	75.16	12	11	53	306	563.5	I1_FN561559
4816	denovo5121	77.55	11	11	44	294	566.5	F5.1b_AJ291535
4817	denovo2180	75.51	12	11	49	294	566.5	F102_AJ291534
4818	denovo1095	75.49	14	11	50	306	569	I1_FN561559
4819	denovo4366	76.8	12	13	46	306	570.5	I1_FN561559
4820	denovo3107	74.84	13	12	52	306	575	I1_FN561559
4821	denovo3773	81.91	11	11	29	282	640	F4.3a_AM748579
4822	denovo4786	83.33	13	9	29	306	643	I3_FN561561
4823	denovo2417	79.11	6	13	42	292	644	F2b_AJ291521
4824	denovo2417	84.64	14	7	26	306	644	I3_FN561561
4825	denovo800	81.37	15	10	32	306	646	I3_FN561561
4826	denovo2555	81.37	14	10	33	306	647	I3_FN561561
4827	denovo703	81.37	14	10	33	306	647	I3_FN561561
4828	denovo5099	83.66	13	9	28	306	652	I3_FN561561
4829	denovo488	81.7	13	12	31	306	655.5	I3_FN561561
4830	denovo190	79.74	12	12	38	306	656	I3_FN561561
4831	denovo4774	81.64	5	7	35	256	736	A136_DQ865210
4832	denovo2125	82.03	3	7	36	256	736	A136_DQ865210
4833	denovo4627	80.47	3	5	42	256	740	A136_DQ865210
4834	denovo1589	82.03	5	7	34	256	745	A136_DQ865210
4835	denovo2678	82.42	3	6	36	256	750.5	A136_DQ865210
4836	denovo3799	83.2	4	6	33	256	755.5	A136_DQ865210
4837	denovo4721	82.81	3	6	35	256	759.5	A136_DQ865210
4838	denovo1204	86.33	6	6	23	256	760	A136_DQ865210
4839	denovo5510	82.81	4	7	33	256	764	A136_DQ865210
4840	denovo2985	84.71	5	5	29	255	766.5	A1.3_HE578976;A110_AB190282
4841	denovo3144	86.72	6	6	22	256	769	A136_DQ865210
4842	denovo1118	81.25	3	5	40	256	769.5	A136_DQ865210
4843	denovo3597	83.2	4	5	34	256	773	A136_DQ865210
4844	denovo5591	83.2	4	5	34	256	773	A136_DQ865210
4845	denovo3777	89.45	4	17	37	550	777.5	H6_AJ291520
4846	denovo3919	81.18	4	3	41	255	782.5	A112_AF184949
4847	denovo4497	80.07	10	8	43	306	790.5	I4_FN561562
4848	denovo238	80.63	9	5	41	284	800	F4.5_AM748585
4849	denovo5078	80.99	9	5	40	284	809	F4.5_AM748585
4850	denovo866	78.72	7	2	51	282	818.5	F4.4_AM748582
4851	denovo5686	79.57	6	3	48	279	822.5	F4.4b_AM748584
4852	denovo4541	80.14	7	3	46	282	823	F4.4_AM748582
4853	denovo5456	79.08	8	2	49	282	826	F4.3_AM748578;F4.3c_AM748581
4854	denovo3900	91.52	2	10	12	283	859.5	C3.16_EU786015
4855	denovo1971	81.05	5	7	46	306	861	I3_FN561561
4856	denovo3827	87.3	5	4	23	252	927.5	A5_AF333508
4857	denovo1998	87.11	2	2	29	256	950.5	A134_DQ174723
4858	denovo5535	86.67	3	1	30	255	955.5	A1.1/A13_AF333504;A127_EF656429;A1_AF333505
4859	denovo66	86.67	3	1	30	255	955.5	A1.1/A13_AF333504;A127_EF656429;A1_AF333505
4860	denovo2748	87.5	2	2	28	256	959.5	A134_DQ174723
4861	denovo845	87.5	2	2	28	256	959.5	A114_AF184941;A134_DQ174723
4862	denovo3094	87.06	3	1	29	255	964.5	A1.1/A13_AF333504;A127_EF656429;A1_AF333505
4863	denovo3998	87.06	3	1	29	255	964.5	A1.1/A13_AF333504;A127_EF656429;A1_AF333505
4864	denovo4956	87.06	3	1	29	255	964.5	A1.1/A13_AF333504;A127_EF656429;A1_AF333505
4865	denovo764	87.06	3	1	29	255	964.5	A1.1/A13_AF333504;A127_EF656429;A1_AF333505
4866	denovo3832	87.45	3	1	28	255	973.5	A1.1/A13_AF333504;A127_EF656429;A1_AF333505
4867	denovo929	87.45	3	1	28	255	973.5	A1.1/A13_AF333504;A127_EF656429;A1_AF333505
4868	denovo3632	93.03	3	5	12	287	986.5	B5a_AF499782
4869	denovo1960	95.12	1	4	9	287	1032.5	B34_GU907649
4870	denovo5259	95.41	2	4	7	283	1040.5	C93_AJ621536
4871	denovo5259	94.7	1	5	9	283	1040.5	C3.7_FJ461502
4872	denovo3537	95.76	2	4	6	283	1044	C3.7_FJ461502
4873	denovo3081	93.29	2	4	13	283	1053	C3.16_EU786015
4874	denovo2397	96.11	2	3	6	283	1055.5	C3.7_FJ461502
4875	denovo2397	95.77	3	3	6	284	1055.5	C1104_AF427469
4876	denovo2692	94.35	1	4	11	283	1056.5	C131_JF320826
4877	denovo5011	93.38	0	5	14	287	1061	B1d_GU907633
4878	denovo611	95.42	3	3	7	284	1064	C1104_AF427469
4879	denovo3618	94.96	3	4	7	278	1065.5	C22_AY239373
4880	denovo2914	94.35	4	4	8	283	1069.5	C50_AY589755
4881	denovo1170	95.42	3	4	6	284	1069.5	C1104_AF427469
4882	denovo3831	94.19	1	2	12	258	1075	B24_GU907643
4883	denovo1042	92.94	1	4	13	255	1079	A112_AF184949
4884	denovo1267	95.69	0	3	8	255	1079.5	A4_AF333509
4885	denovo2962	95.69	0	3	8	255	1079.5	A4_AF333509
4886	denovo5408	94.37	2	3	11	284	1080	C1104_AF427469
4887	denovo4400	93.41	2	4	11	258	1084.5	B24_GU907643
4888	denovo1959	94.19	1	4	10	258	1086.5	B24_GU907643
4889	denovo3382	96.08	0	3	7	255	1088.5	A4_AF333509
4890	denovo3825	96.08	0	3	7	255	1088.5	A4_AF333509
4891	denovo610	96.08	0	3	7	255	1088.5	A4_AF333509
4892	denovo187	93.33	1	3	13	255	1089	A112_AF184949
4893	denovo894	94.24	2	3	11	278	1089.5	C22_AY239373
4894	denovo1958	93.75	0	5	13	288	1091.5	B14_AY239362
4895	denovo2386	92.25	5	5	12	284	1094	C3L_AY589738
4896	denovo1957	92.94	1	2	15	255	1098	A4a_AF499778
4897	denovo3307	95.05	2	3	9	283	1100	C3.7_FJ461502
4898	denovo3307	94.72	3	3	9	284	1100	C1104_AF427469
4899	denovo771	93.17	0	2	17	278	1101.5	C22_AY239373
4900	denovo3176	94.46	4	3	8	271	1104.5	D115_AF174562
4901	denovo5201	99.65	0	1	0	287	1106	B1.I_Green2014;B1m_GU907640;B31_GU907645;B1d_GU907633;B1i_GU907636;B1a_AF499779;B122_EU074871;B1e_GU907634;B5_AF499781
4902	denovo3368	94.24	0	2	14	278	1106.5	C22_AY239373
4903	denovo4636	96.12	2	3	5	258	1108	B24_GU907643
4904	denovo4610	95.69	2	4	5	255	1119.5	A4a_AF499778
4905	denovo780	93.73	3	2	12	271	1119.5	D120_EU074900
4906	denovo273	98.61	0	1	3	287	1123	B1.I_Green2014;B1d_GU907633;B1l_GU907639;B1e_GU907634
4907	denovo3553	98.61	0	1	3	287	1123	B1.I_Green2014;B1d_GU907633;B1l_GU907639;B1e_GU907634
4908	denovo3203	95.07	3	3	8	284	1124	C3L_AY589738
4909	denovo1654	94.74	0	3	12	285	1127.5	B34_GU907649
4910	denovo168	92.58	3	4	14	283	1129	C1202_EU099799
4911	denovo3101	94.64	3	1	10	261	1131	D1_AF334660;D115_AF174562
4912	denovo3310	91.51	0	2	21	271	1135	D120_EU074900
4913	denovo3563	93.99	3	3	11	283	1136	C46_EU449108
4914	denovo277	93.73	5	4	8	271	1136.5	D1_AF334660
4915	denovo5163	91.87	4	2	17	283	1137	C1c/C45_AY239364
4916	denovo2010	93.64	5	2	11	283	1139	C46_EU449108
4917	denovo2832	93.36	6	2	10	271	1140.5	D120_EU074900
4918	denovo4250	92.71	4	4	13	288	1140.5	B14_AY239362
4919	denovo331	99.3	0	1	1	287	1141	B1.I_Green2014;B1d_GU907633;B1l_GU907639;B1e_GU907634
4920	denovo2936	91.93	2	2	19	285	1142.5	B34_GU907649
4921	denovo2541	93.84	3	3	11	276	1144	C21.5_JF683327
4922	denovo3378	93.99	2	5	10	283	1144.5	C131_JF320826;C3e_AF499793
4923	denovo4941	90.94	2	4	20	287	1144.5	B7_AF499784
4924	denovo4687	93.29	3	6	10	283	1147	C46_EU449108
4925	denovo5294	93.38	3	5	11	287	1149	B7_AF499784
4926	denovo446	94.7	3	3	9	283	1149.5	C46_EU449108
4927	denovo4635	93.29	4	3	12	283	1149.5	C7_AF499797
4928	denovo104	93.29	3	3	13	283	1149.5	C46_EU449108
4929	denovo1707	91.52	3	2	19	283	1153	C46_EU449108
4930	denovo974	98.94	1	1	1	283	1154	B19_DQ865212;B33_GU907648
4931	denovo692	92.23	2	2	18	283	1154	C1202_EU099799
4932	denovo2881	98.94	0	2	1	282	1155.5	C3b_AF499791
4933	denovo1132	93.26	3	3	13	282	1156	C3b_AF499791
4934	denovo2776	93.38	1	4	14	287	1156.5	B1.I_Green2014
4935	denovo3045	93.36	0	3	15	271	1157	D1a_JN558078;D120_EU074900
4936	denovo3615	94.57	2	3	10	276	1159	C21.6_HQ630873
4937	denovo3719	94.83	0	2	13	290	1159	G4_AM748601
4938	denovo1687	95.04	2	3	9	282	1159.5	C3b_AF499791
4939	denovo1992	92.93	3	4	13	283	1159.5	C46_EU449108
4940	denovo4138	93.29	5	2	12	283	1160	C131_JF320826
4941	denovo1395	95.41	3	3	7	283	1161	C131_JF320826
4942	denovo1809	94.35	3	2	11	283	1161	C7_AF499797;C131_JF320826
4943	denovo926	94.35	3	2	11	283	1161	C7_AF499797;C131_JF320826
4944	denovo4880	93.99	3	3	11	283	1161	C7_AF499797;C1202_EU099799;C3.16_EU786015
4945	denovo2747	94.04	4	2	11	285	1161	C12_AF499801
4946	denovo4607	95.05	2	2	10	283	1161.5	C3.7_FJ461502
4947	denovo5119	95.05	2	2	10	283	1161.5	C3.7_FJ461502
4948	denovo2819	92.62	0	2	18	271	1162	D120_EU074900
4949	denovo2877	92.01	3	3	17	288	1162	B14_AY239362
4950	denovo4652	93.31	2	2	15	284	1162.5	C1104_AF427469
4951	denovo1464	92.63	4	3	14	285	1163.5	C12_AF499801
4952	denovo4071	93.64	4	2	12	283	1164	C1202_EU099799
4953	denovo1273	93.06	3	6	11	288	1164	B14_AY239362
4954	denovo487	95.44	3	4	6	285	1164.5	C12_AF499801
4955	denovo4979	95.04	1	2	11	282	1167.5	C3b_AF499791
4956	denovo3498	94.7	3	2	10	283	1167.5	C46_EU449108
4957	denovo3552	92.28	3	3	16	285	1167.5	C12_AF499801
4958	denovo3320	91.23	1	2	22	285	1167.5	B34_GU907649
4959	denovo3568	92.93	3	3	14	283	1168	C7_AF499797
4960	denovo5260	92.71	3	4	14	288	1168	B14_AY239362
4961	denovo332	99.3	0	1	1	287	1168.5	G3.3_LK392377
4962	denovo1989	93.99	3	3	11	283	1169	C3_AB778606;C3.7_FJ461502;C1074_DQ335329;C1190_EU099841;C131_JF320826
4963	denovo1780	93.99	2	4	11	283	1169.5	C1065_DQ335388
4964	denovo5192	93.99	2	4	11	283	1169.5	C3_AB778606;C50_AY589755;C3.7_FJ461502;C1060_DQ480600;C1085_AY624605;C1190_EU099841;C131_JF320826;C3e_AF499793;C1182_AB294649
4965	denovo3259	92.58	2	4	15	283	1169.5	C3.7_FJ461502
4966	denovo4877	92.98	2	2	16	285	1169.5	B34_GU907649
4967	denovo1467	94.7	3	2	10	283	1170	C7_AF499797
4968	denovo2704	94.35	3	3	10	283	1170	C7_AF499797;C1202_EU099799;C3.16_EU786015
4969	denovo4799	96.08	1	2	7	255	1170.5	A4_AF333509
4970	denovo167	95.41	2	2	9	283	1170.5	C3.7_FJ461502;C7_AF499797
4971	denovo1801	95.41	2	2	9	283	1170.5	C3.7_FJ461502
4972	denovo2342	95.41	2	2	9	283	1170.5	C3.7_FJ461502
4973	denovo5085	93.66	2	2	14	284	1171	C1104_AF427469
4974	denovo316	93.64	3	2	13	283	1171.5	C46_EU449108
4975	denovo3243	94.7	2	3	10	283	1172	C1202_EU099799
4976	denovo1623	92.93	2	2	16	283	1172	C1202_EU099799
4977	denovo2222	95.05	3	3	8	283	1172.5	C131_JF320826
4978	denovo1138	95.41	2	3	8	283	1173.5	C3_AB778606;C3.7_FJ461502;C1190_EU099841;C3e_AF499793;C1182_AB294649
4979	denovo1138	94.7	2	3	10	283	1173.5	C131_JF320826
4980	denovo1564	95.05	3	2	9	283	1174	C1002_DQ838544
4981	denovo1778	93.99	3	2	12	283	1174	C7_AF499797;C1202_EU099799
4982	denovo3715	95.05	3	2	9	283	1174.5	C1202_EU099799
4983	denovo3718	93.48	1	3	14	276	1175	C21.6_HQ630873
4984	denovo4674	93.29	2	4	13	283	1175	C1109_DQ335338
4985	denovo551	95.12	3	2	9	287	1175	B7_AF499784
4986	denovo2502	92.23	3	4	15	283	1175.5	C46_EU449108
4987	denovo1268	95.69	0	0	11	255	1176	A4_AF333509
4988	denovo3995	95.69	0	0	11	255	1176	A4_AF333509
4989	denovo1368	93.64	3	3	12	283	1176	C3.7_FJ461502;C1002_DQ838544
4990	denovo158	93.64	3	3	12	283	1176	C1202_EU099799
4991	denovo726	93.64	3	3	12	283	1176	C1202_EU099799
4992	denovo2851	93.97	1	2	14	282	1176.5	C3b_AF499791
4993	denovo1176	93.33	3	3	13	285	1176.5	C12_AF499801
4994	denovo5461	93.73	1	4	13	287	1176.5	B1.I_Green2014
4995	denovo5461	93.06	2	5	13	288	1176.5	B14_AY239362
4996	denovo927	96.08	1	1	8	255	1177	A4_AF333509
4997	denovo2758	93.64	3	4	11	283	1177	C46_EU449108
4998	denovo5206	95.05	4	3	7	283	1177.5	C3_AB778606;C3.7_FJ461502;C1190_EU099841;C131_JF320826
4999	denovo1077	93.99	4	3	10	283	1177.5	C7_AF499797;C1202_EU099799;C3.16_EU786015
5000	denovo3388	99.65	0	1	0	287	1177.5	G3.3_LK392377
5001	denovo3650	99.65	0	1	0	287	1177.5	G3.3_LK392377
5002	denovo1401	94.35	3	3	10	283	1178	C3_AB778606;C3.7_FJ461502;C1074_DQ335329;C1190_EU099841;C131_JF320826
5003	denovo3669	94.35	3	3	10	283	1178	C46_EU449108
5004	denovo482	94.35	3	3	10	283	1178	C7_AF499797
5005	denovo5471	92.36	2	4	16	288	1178	B14_AY239362
5006	denovo3872	94.57	4	3	8	276	1178.5	C21.12_FJ461514
5007	denovo4639	95.76	1	2	9	283	1178.5	C3.7_FJ461502
5008	denovo711	94.39	4	3	9	285	1178.5	B34_GU907649
5009	denovo4816	95.05	3	2	9	283	1179	C46_EU449108
5010	denovo4245	93.99	3	3	11	283	1179	C46_EU449108
5011	denovo802	93.99	3	3	11	283	1179	C46_EU449108
5012	denovo552	92.93	3	2	15	283	1179	C131_JF320826
5013	denovo2283	93.33	3	3	13	285	1179	C12_AF499801
5014	denovo4977	96.68	1	4	4	271	1179.5	D120_EU074900
5015	denovo364	95.76	2	2	8	283	1179.5	C3_AB778606;C3.7_FJ461502;C93_AJ621536;C131_JF320826;C3.16_EU786015
5016	denovo4647	94.35	3	2	11	283	1179.5	C131_JF320826
5017	denovo1637	94.35	2	3	11	283	1179.5	C7_AF499797;C1202_EU099799
5018	denovo3693	94.35	2	3	11	283	1179.5	C7_AF499797;C1202_EU099799
5019	denovo3765	94.35	2	3	11	283	1179.5	C3e_AF499793
5020	denovo1906	95.42	3	2	8	284	1179.5	C1104_AF427469
5021	denovo355	93.03	4	6	10	287	1179.5	B34_GU907649
5022	denovo2964	94.7	3	2	10	283	1180	C46_EU449108
5023	denovo810	94.35	2	2	12	283	1180	C7_AF499797;C1202_EU099799
5024	denovo2421	94.39	3	3	10	285	1180	C12_AF499801
5025	denovo2008	95.76	3	3	6	283	1180.5	C7_AF499797;C1202_EU099799
5026	denovo4575	94.7	3	4	8	283	1180.5	C3.7_FJ461502;C7_AF499797;C1202_EU099799
5027	denovo1727	94.01	2	2	13	284	1180.5	C1104_AF427469
5028	denovo5603	94.01	2	2	13	284	1180.5	C1104_AF427469
5029	denovo172	93.4	2	5	12	288	1180.5	B14_AY239362
5030	denovo4709	93.06	4	4	12	288	1181	B14_AY239362
5031	denovo2939	93.99	1	2	14	283	1181.5	C93_AJ621536
5032	denovo1271	93.64	4	2	12	283	1182	C93_AJ621536
5033	denovo998	93.64	3	3	12	283	1182	C46_EU449108
5034	denovo676	92.58	4	3	14	283	1182	C1202_EU099799
5035	denovo2700	92.93	3	1	16	283	1182	C1202_EU099799
5036	denovo1740	91.87	4	2	17	283	1182	C1202_EU099799
5037	denovo1730	92.36	0	5	17	288	1182	B14_AY239362
5038	denovo1982	95.76	2	3	7	283	1182.5	C1202_EU099799
5039	denovo1982	95.05	2	3	9	283	1182.5	C7_AF499797;C131_JF320826
5040	denovo3562	94.37	2	3	11	284	1182.5	C1104_AF427469
5041	denovo4108	94.37	2	3	11	284	1182.5	C1104_AF427469
5042	denovo3869	93.73	1	3	14	287	1182.5	B1.I_Green2014;B34_GU907649
5043	denovo3869	93.75	3	5	10	288	1182.5	B14_AY239362
5044	denovo1427	95.76	3	2	7	283	1183	C131_JF320826
5045	denovo2771	93.64	3	2	13	283	1183	C1202_EU099799
5046	denovo955	92.58	1	3	17	283	1183	C1202_EU099799
5047	denovo1059	92.23	2	3	17	283	1183	C1202_EU099799
5048	denovo4643	93.73	1	3	14	287	1183	B1.I_Green2014
5049	denovo5522	93.73	1	3	14	287	1183	B1.I_Green2014
5050	denovo2387	95.76	2	2	8	283	1183.5	C3_AB778606;C3.7_FJ461502;C1190_EU099841;C131_JF320826;C3e_AF499793;C16_AY258477;C3j_AY239366
5051	denovo788	95.76	2	2	8	283	1183.5	C3_AB778606;C3.7_FJ461502;C1190_EU099841;C131_JF320826;C3e_AF499793;C3j_AY239366;C1182_AB294649
5052	denovo5547	93.64	1	3	14	283	1183.5	C1c/C45_AY239364;C42_AY765402
5053	denovo3345	95.44	2	3	8	285	1183.5	C12_AF499801
5054	denovo3802	93.64	2	4	12	283	1184.5	C1c/C45_AY239364;C1059_DQ480609;C1060_DQ480600
5055	denovo5525	94.04	5	3	9	285	1184.5	C12_AF499801
5056	denovo4381	93.33	3	3	13	285	1184.5	C12_AF499801
5057	denovo3245	91.93	1	3	19	285	1184.5	B34_GU907649
5058	denovo5208	91.93	1	3	19	285	1184.5	B34_GU907649
5059	denovo3565	93.4	4	4	11	288	1184.5	B14_AY239362
5060	denovo3313	96.08	0	0	10	255	1185	A4_AF333509
5061	denovo3503	96.08	0	0	10	255	1185	A4_AF333509
5062	denovo3991	96.08	0	0	10	255	1185	A4_AF333509
5063	denovo4237	96.08	0	0	10	255	1185	A4_AF333509
5064	denovo4584	96.08	0	0	10	255	1185	A4_AF333509
5065	denovo4585	96.08	0	0	10	255	1185	A4_AF333509
5066	denovo871	96.08	0	0	10	255	1185	A4_AF333509
5067	denovo4797	96.31	2	4	4	271	1185	D1_AF334660
5068	denovo759	95.05	2	3	9	283	1185	C1109_DQ335338
5069	denovo3806	93.99	3	3	11	283	1185	C1028_DQ335357
5070	denovo5495	93.64	2	3	13	283	1185	C131_JF320826
5071	denovo5495	92.93	2	3	15	283	1185	C3_AB778606;C1074_DQ335329;C1190_EU099841
5072	denovo107	92.98	4	2	14	285	1185	B34_GU907649
5073	denovo4336	93.33	2	2	15	285	1185	C12_AF499801
